id	baseMean	log2FoldChange	pvalue	padj	Direction	WR260145T	WR260146T	WR260141T	WR260142T	Uniprot	GO	KEGG	Card	VFDB	PHI	COG	eggNOG	CAZy	NT	Pfam
ENSMUSG00000130201	0.884039236690242	-3.48249806951624	0.295140372218252	NA	No	0	0	1	2	sp|Q6NV72|WDCP_MOUSE WD repeat and coiled-coil-containing protein OS=Mus musculus OX=10090 GN=Wdcp PE=2 SV=2	GO:0019900 kinase binding molecular_function|GO:0051259 protein complex oligomerization biological_process	mmu:329078 -- -- --	ARO:3006582|PDC-203|WP_087587968.1	VFG015464(gb|WP_012018666)	A0A0G3K3W0|PHI:8870|Vgrg2|562|Escherichia_coli|unaffected_pathogenicity_reduced_virulence	--	--	--	EGW10066.1 hypothetical protein I79_022624 [Cricetulus griseus]	--
ENSMUSG00000100706(Gm19744)	0.854544899743517	3.04349562239992	0.359473464428989	NA	No	2	2	0	0	sp|P11369|LORF2_MOUSE LINE-1 retrotransposable element ORF2 protein OS=Mus musculus OX=10090 GN=Pol PE=1 SV=2	GO:0004519 endonuclease activity molecular_function|GO:0046872 metal ion binding molecular_function|GO:0003964 RNA-directed DNA polymerase activity molecular_function|GO:0006310 DNA recombination biological_process	pleu:114681179 -- -- --	--	VFG016867(gb|WP_011458100)	Q9HEQ8|PHI:335|Cgra|746128|Aspergillus_fumigatus|reduced_virulence	--	9940.ENSOARP00000000036 KOG1075@1|root,KOG1075@2759|Eukaryota,39RKB@33154|Opisthokonta,3BK61@33208|Metazoa,3E43G@33213|Bilateria,48JXY@7711|Chordata,49GK2@7742|Vertebrata,3JJ5B@40674|Mammalia,4JCTV@91561|Cetartiodactyla Endonuclease-reverse transcriptase	--	EDL35622.1 mCG145540, partial [Mus musculus]	PF13054.10|DUF3915|Protein of unknown function (DUF3915)
ENSMUSG00000137183	2.88776386733434	1.44442166207501	0.434029490977107	NA	No	5	5	3	0	sp|P11369|LORF2_MOUSE LINE-1 retrotransposable element ORF2 protein OS=Mus musculus OX=10090 GN=Pol PE=1 SV=2	GO:0004519 endonuclease activity molecular_function|GO:0046872 metal ion binding molecular_function|GO:0003964 RNA-directed DNA polymerase activity molecular_function|GO:0006310 DNA recombination biological_process	mmu:118568634 -- -- --	--	VFG035925(gb|WP_000673201)	Q6FTW5|PHI:123185_PHI:123785|Gcn5_Gcn5_(cagl0f08283g)|5478|Candida_glabrata|reduced_virulence_increased_virulence_(hypervirulence)	--	885580.XP_010620938.1 COG2801@1|root,KOG0017@2759|Eukaryota,3A0AR@33154|Opisthokonta,3BPXR@33208|Metazoa,3D1FI@33213|Bilateria,48100@7711|Chordata,498PS@7742|Vertebrata,3JEQP@40674|Mammalia,35KWC@314146|Euarchontoglires,4Q872@9989|Rodentia Endogenous retrovirus group K member	--	ABD97982.1 putative gag-pol protein [Mus musculus]	PF06817.18|RVT_thumb|Reverse transcriptase thumb domain
ENSMUSG00000142241	0.677739655863608	0.642560440763486	0.853374817220942	NA	No	1	1	1	0	sp|E9Q6D6|ZN277_MOUSE Zinc finger protein 277 OS=Mus musculus OX=10090 GN=Znf277 PE=1 SV=1	GO:0046872 metal ion binding molecular_function|GO:0000978 RNA polymerase II cis-regulatory region sequence-specific DNA binding molecular_function|GO:0070301 cellular response to hydrogen peroxide biological_process|GO:2000772 regulation of cellular senescence biological_process|GO:0005694 chromosome cellular_component|GO:0005737 cytoplasm cellular_component|GO:0005730 nucleolus cellular_component	--	--	VFG016182(gb|WP_011104107)	A0A1C3YKT9|PHI:1202|(sc_cla4)|5518|Fusarium_graminearum|reduced_virulence	--	--	--	--	PF13054.10|DUF3915|Protein of unknown function (DUF3915)
ENSMUSG00000052825(Gm9892)	76.5144316171547	0.392079241887904	0.341693439402442	0.547780083010703	No	77	124	49	66	sp|Q99L45|IF2B_MOUSE Eukaryotic translation initiation factor 2 subunit 2 OS=Mus musculus OX=10090 GN=Eif2s2 PE=1 SV=1	GO:0046872 metal ion binding molecular_function|GO:0003729 mRNA binding molecular_function|GO:0003743 translation initiation factor activity molecular_function|GO:0031369 translation initiation factor binding molecular_function|GO:0001732 formation of cytoplasmic translation initiation complex biological_process|GO:0001731 formation of translation preinitiation complex biological_process|GO:0001701 in utero embryonic development biological_process|GO:0002176 male germ cell proliferation biological_process|GO:0008584 male gonad development biological_process|GO:0006413 translational initiation biological_process|GO:0005737 cytoplasm cellular_component|GO:0005850 eukaryotic translation initiation factor 2 complex cellular_component|GO:0045202 synapse cellular_component	mmu:67204 K03238 translation initiation factor 2 subunit 2 --	--	VFG013549(gb|WP_012054537)	G4MRP7|PHI:803|Mgg_04629|318829|Magnaporthe_oryzae|reduced_virulence	WP_010868556_1|COG1601|Translation initiation factor 2, beta subunit (eIF-2beta)/eIF-5 N-terminal domain	10090.ENSMUSP00000096777 COG1601@1|root,KOG2768@2759|Eukaryota,38MQN@33154|Opisthokonta,3BD1P@33208|Metazoa,3CUV4@33213|Bilateria,4842Z@7711|Chordata,48USV@7742|Vertebrata,3J63R@40674|Mammalia,35AUK@314146|Euarchontoglires,4Q0G3@9989|Rodentia Eukaryotic translation initiation factor 2, subunit	--	NP_080306.1 eukaryotic translation initiation factor 2 subunit 2 [Mus musculus]	PF01873.21|eIF-5_eIF-2B|Domain found in IF2B/IF5
ENSMUSG00000081094(Rpl19-ps11)	972.045230679674	-0.565913908447067	0.000232390861763783	0.00244807824475672	No	965	873	1159	915	sp|P84100|RL19_RAT Large ribosomal subunit protein eL19 OS=Rattus norvegicus OX=10116 GN=Rpl19 PE=1 SV=1	GO:1990932 5.8S rRNA binding molecular_function|GO:0070180 large ribosomal subunit rRNA binding molecular_function|GO:0003723 RNA binding molecular_function|GO:0003735 structural constituent of ribosome molecular_function|GO:0002181 cytoplasmic translation biological_process|GO:0097421 liver regeneration biological_process|GO:0005737 cytoplasm cellular_component|GO:0022625 cytosolic large ribosomal subunit cellular_component|GO:0022626 cytosolic ribosome cellular_component|GO:0042788 obsolete polysomal ribosome cellular_component|GO:0045202 synapse cellular_component	mmu:19921 K02885 large subunit ribosomal protein L19e mmu03010 Ribosome|:::|mmu05171 Coronavirus disease - COVID-19	--	VFG006657(gb|WP_000508899)	G2XHI2|PHI:7172|Clp-1|27337|Verticillium_dahliae|reduced_virulence	WP_010867445_1|COG2147|Ribosomal protein L19E	10029.XP_007618496.1 COG2147@1|root,KOG1696@2759|Eukaryota,38E34@33154|Opisthokonta,3BA8R@33208|Metazoa,3CUCZ@33213|Bilateria,481EY@7711|Chordata,48YQI@7742|Vertebrata,3JAN0@40674|Mammalia,35IFZ@314146|Euarchontoglires,4PYFW@9989|Rodentia ribosomal protein	--	NP_000972.1 large ribosomal subunit protein eL19 isoform 1 [Homo sapiens]	PF01280.24|Ribosomal_L19e|Ribosomal protein L19e
ENSMUSG00000081111(Gm5913)	21.5670607535385	0.0160933247020049	0.980036942430641	0.988227454458616	No	27	24	25	14	sp|P97855|G3BP1_MOUSE Ras GTPase-activating protein-binding protein 1 OS=Mus musculus OX=10090 GN=G3bp1 PE=1 SV=1	GO:0005524 ATP binding molecular_function|GO:0016887 ATP hydrolysis activity molecular_function|GO:0003677 DNA binding molecular_function|GO:0003678 DNA helicase activity molecular_function|GO:0033677 DNA/RNA helicase activity molecular_function|GO:0004519 endonuclease activity molecular_function|GO:0140693 molecular condensate scaffold activity molecular_function|GO:0003729 mRNA binding molecular_function|GO:0043024 ribosomal small subunit binding molecular_function|GO:0003724 RNA helicase activity molecular_function|GO:0051607 defense response to virus biological_process|GO:0045087 innate immune response biological_process|GO:0090090 negative regulation of canonical Wnt signaling pathway biological_process|GO:0062029 positive regulation of stress granule assembly biological_process|GO:0032481 positive regulation of type I interferon production biological_process|GO:0034063 stress granule assembly biological_process|GO:0005737 cytoplasm cellular_component|GO:0010494 cytoplasmic stress granule cellular_component|GO:0005829 cytosol cellular_component|GO:0005634 nucleus cellular_component|GO:0043204 perikaryon cellular_component|GO:1990904 ribonucleoprotein complex cellular_component	mmu:27041 K17265 Ras GTPase-activating protein-binding protein 1 [EC:5.6.2.5 5.6.2.3] mmu04623 Cytosolic DNA-sensing pathway	ARO:3004841|LEN-38|AZA07954.1	VFG019083(gb|WP_000417124)	G4MPI2|PHI:2009|Hos4|318829|Magnaporthe_oryzae|unaffected_pathogenicity	--	10090.ENSMUSP00000018727 KOG0116@1|root,KOG0116@2759|Eukaryota,390RG@33154|Opisthokonta,3B9P4@33208|Metazoa,3CZ8D@33213|Bilateria,485FV@7711|Chordata,495DF@7742|Vertebrata,3J4WX@40674|Mammalia,35G9C@314146|Euarchontoglires,4PZB2@9989|Rodentia Ras GTPase-activating protein-binding protein 1	--	NP_001404513.1 ras GTPase-activating protein-binding protein 1 isoform 3 [Mus musculus]	PF02136.24|NTF2|Nuclear transport factor 2 (NTF2) domain
ENSMUSG00000100510(Hand2os1)	0.982765773033136	1.14825258048175	0.724218518673929	NA	No	0	3	0	1	sp|P62083|RS7_RAT Small ribosomal subunit protein eS7 OS=Rattus norvegicus OX=10116 GN=Rps7 PE=1 SV=1	GO:0003730 mRNA 3'-UTR binding molecular_function|GO:0048027 mRNA 5'-UTR binding molecular_function|GO:0008266 poly(U) RNA binding molecular_function|GO:0019901 protein kinase binding molecular_function|GO:0003735 structural constituent of ribosome molecular_function|GO:1990948 ubiquitin ligase inhibitor activity molecular_function|GO:2000059 negative regulation of ubiquitin-dependent protein catabolic process biological_process|GO:0014033 neural crest cell differentiation biological_process|GO:0001843 neural tube closure biological_process|GO:0010628 positive regulation of gene expression biological_process|GO:1902255 positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator biological_process|GO:0050821 protein stabilization biological_process|GO:0042274 ribosomal small subunit biogenesis biological_process|GO:0006364 rRNA processing biological_process|GO:0006412 translation biological_process|GO:0005813 centrosome cellular_component|GO:0022626 cytosolic ribosome cellular_component|GO:0022627 cytosolic small ribosomal subunit cellular_component|GO:0005730 nucleolus cellular_component|GO:0005634 nucleus cellular_component|GO:0032991 protein-containing complex cellular_component|GO:1990904 ribonucleoprotein complex cellular_component|GO:0032040 small-subunit processome cellular_component|GO:0045202 synapse cellular_component	mcal:110306863 K02993 small subunit ribosomal protein S7e mcal03010 Ribosome|:::|mcal05171 Coronavirus disease - COVID-19	--	VFG019085(gb|WP_000472977)	Q5K8R6|PHI:2822|Cxt1p|5207|Cryptococcus_neoformans|reduced_virulence	--	9612.ENSCAFP00000004844 KOG3320@1|root,KOG3320@2759|Eukaryota,39ERP@33154|Opisthokonta,3B9CB@33208|Metazoa,3CWTF@33213|Bilateria,484W9@7711|Chordata,48YQV@7742|Vertebrata,3J719@40674|Mammalia,3EPVF@33554|Carnivora ribosomal protein S7	--	XP_016054678.1 PREDICTED: 40S ribosomal protein S7 [Miniopterus natalensis]	PF00353.23|HemolysinCabind|RTX calcium-binding nonapeptide repeat (4 copies)
ENSMUSG00000031736(Crnde)	0.410558394620891	1.99143357999104	0.684204550872417	NA	No	2	0	0	0	sp|P70178|SIX5_MOUSE Homeobox protein SIX5 OS=Mus musculus OX=10090 GN=Six5 PE=1 SV=2	GO:0003677 DNA binding molecular_function|GO:0001228 DNA-binding transcription activator activity, RNA polymerase II-specific molecular_function|GO:0000981 DNA-binding transcription factor activity, RNA polymerase II-specific molecular_function|GO:0000978 RNA polymerase II cis-regulatory region sequence-specific DNA binding molecular_function|GO:0043565 sequence-specific DNA binding molecular_function|GO:0008283 cell population proliferation biological_process|GO:0002088 lens development in camera-type eye biological_process|GO:0160024 Leydig cell proliferation biological_process|GO:0008285 negative regulation of cell population proliferation biological_process|GO:0045892 negative regulation of DNA-templated transcription biological_process|GO:1902723 negative regulation of skeletal muscle satellite cell proliferation biological_process|GO:0045944 positive regulation of transcription by RNA polymerase II biological_process|GO:0006357 regulation of transcription by RNA polymerase II biological_process|GO:0007286 spermatid development biological_process|GO:0005829 cytosol cellular_component|GO:0005794 Golgi apparatus cellular_component|GO:0043231 intracellular membrane-bounded organelle cellular_component|GO:0005654 nucleoplasm cellular_component|GO:0005634 nucleus cellular_component|GO:0005667 transcription regulator complex cellular_component	cge:118238499 -- -- --	--	VFG007301(gb|WP_011078331)	A0A1C3YKT9|PHI:1202|(sc_cla4)|5518|Fusarium_graminearum|reduced_virulence	--	--	--	XP_052585478.1 uncharacterized protein LOC128104590 [Peromyscus californicus insignis]	PF13054.10|DUF3915|Protein of unknown function (DUF3915)
ENSMUSG00000109084(Gm44955)	0.455746403302295	-0.369808278340075	0.933380741856639	NA	No	1	0	1	0	sp|P97769|CITE1_MOUSE Cbp/p300-interacting transactivator 1 OS=Mus musculus OX=10090 GN=Cited1 PE=1 SV=1	GO:0003682 chromatin binding molecular_function|GO:0070410 co-SMAD binding molecular_function|GO:0050693 LBD domain binding molecular_function|GO:0042803 protein homodimerization activity molecular_function|GO:0003713 transcription coactivator activity molecular_function|GO:0006915 apoptotic process biological_process|GO:0007420 brain development biological_process|GO:0000578 embryonic axis specification biological_process|GO:0060711 labyrinthine layer development biological_process|GO:0042438 melanin biosynthetic process biological_process|GO:0030318 melanocyte differentiation biological_process|GO:0045892 negative regulation of DNA-templated transcription biological_process|GO:0003340 negative regulation of mesenchymal to epithelial transition involved in metanephros morphogenesis biological_process|GO:0043524 negative regulation of neuron apoptotic process biological_process|GO:0045668 negative regulation of osteoblast differentiation biological_process|GO:0006913 nucleocytoplasmic transport biological_process|GO:0043473 pigmentation biological_process|GO:0001890 placenta development biological_process|GO:0045893 positive regulation of DNA-templated transcription biological_process|GO:0010628 positive regulation of gene expression biological_process|GO:0045944 positive regulation of transcription by RNA polymerase II biological_process|GO:0042981 regulation of apoptotic process biological_process|GO:0051591 response to cAMP biological_process|GO:0034097 response to cytokine biological_process|GO:0043627 response to estrogen biological_process|GO:0032868 response to insulin biological_process|GO:0070555 response to interleukin-1 biological_process|GO:0071105 response to interleukin-11 biological_process|GO:0070669 response to interleukin-2 biological_process|GO:0070670 response to interleukin-4 biological_process|GO:0070741 response to interleukin-6 biological_process|GO:0071104 response to interleukin-9 biological_process|GO:0032496 response to lipopolysaccharide biological_process|GO:0071107 response to parathyroid hormone biological_process|GO:0071559 response to transforming growth factor beta biological_process|GO:0034341 response to type II interferon biological_process|GO:0060395 SMAD protein signal transduction biological_process|GO:0060712 spongiotrophoblast layer development biological_process|GO:0007179 transforming growth factor beta receptor signaling pathway biological_process|GO:0001570 vasculogenesis biological_process|GO:0005737 cytoplasm cellular_component|GO:0005829 cytosol cellular_component|GO:0005634 nucleus cellular_component	pleu:119087408 K02979 small subunit ribosomal protein S28e pleu03010 Ribosome|:::|pleu05171 Coronavirus disease - COVID-19	--	VFG043986(gb|CAA61102)	P76143|PHI:9996|Lsrf|562|Escherichia_coli|reduced_virulence	--	10116.ENSRNOP00000063931 COG0436@1|root,KOG0258@2759|Eukaryota,38H3G@33154|Opisthokonta,3B98X@33208|Metazoa,3CTZ7@33213|Bilateria,487F9@7711|Chordata,492VE@7742|Vertebrata,3JB9R@40674|Mammalia,35KC3@314146|Euarchontoglires,4PW55@9989|Rodentia (alanine aminotransferase) 2	--	EDL22052.1 mCG17325 [Mus musculus]	PF13054.10|DUF3915|Protein of unknown function (DUF3915)
ENSMUSG00000031953(Tmem170)	1.5818893097136	2.11267706064168	0.40579562704352	NA	No	4	2	0	1	sp|P0DJI6|FCOR_MOUSE Foxo1-corepressor OS=Mus musculus OX=10090 GN=Fcor PE=1 SV=1	GO:0016407 acetyltransferase activity molecular_function|GO:0003682 chromatin binding molecular_function|GO:0070417 cellular response to cold biological_process|GO:0009267 cellular response to starvation biological_process|GO:0097009 energy homeostasis biological_process|GO:0045444 fat cell differentiation biological_process|GO:0001678 intracellular glucose homeostasis biological_process|GO:0045892 negative regulation of DNA-templated transcription biological_process|GO:0006473 protein acetylation biological_process|GO:0001659 temperature homeostasis biological_process|GO:0005829 cytosol cellular_component|GO:0005739 mitochondrion cellular_component|GO:0005634 nucleus cellular_component	mcal:110300127 -- -- --	--	--	D0ZEM2|PHI:3781|Inv|636|Edwardsiella_tarda|reduced_virulence	--	10090.ENSMUSP00000101259 COG3590@1|root,KOG3624@2759|Eukaryota,38BNF@33154|Opisthokonta,3B9I2@33208|Metazoa,3CW8Q@33213|Bilateria,4835Y@7711|Chordata,491MX@7742|Vertebrata,3J22E@40674|Mammalia,35NFN@314146|Euarchontoglires,4PTNU@9989|Rodentia Membrane metallo-endopeptidase-like 1	--	EAW95642.1 LOC124491, isoform CRA_a, partial [Homo sapiens]	--
ENSMUSG00000031951(Tmem231)	1.73416739100868	-0.709692372520393	0.759693180290906	NA	No	0	3	3	1	sp|Q5FVM1|TM231_RAT Transmembrane protein 231 OS=Rattus norvegicus OX=10116 GN=Tmem231 PE=2 SV=2	GO:0043010 camera-type eye development biological_process|GO:0060271 cilium assembly biological_process|GO:0042733 embryonic digit morphogenesis biological_process|GO:0001701 in utero embryonic development biological_process|GO:0060563 neuroepithelial cell differentiation biological_process|GO:0032880 regulation of protein localization biological_process|GO:0007224 smoothened signaling pathway biological_process|GO:0001944 vasculature development biological_process|GO:0060170 ciliary membrane cellular_component|GO:0035869 ciliary transition zone cellular_component|GO:0016020 membrane cellular_component|GO:0036038 MKS complex cellular_component	npo:129497303 K19362 transmembrane protein 231 --	ARO:3002382|SME-4|AHA49908.1	VFG038250(gb|YP_001083314)	Q5K8R6|PHI:2822|Cxt1p|5207|Cryptococcus_neoformans|reduced_virulence	--	10090.ENSMUSP00000034429 KOG4838@1|root,KOG4838@2759|Eukaryota,38ETR@33154|Opisthokonta,3BE3T@33208|Metazoa,3CWMM@33213|Bilateria,486VJ@7711|Chordata,48V8K@7742|Vertebrata,3J1TR@40674|Mammalia,35B93@314146|Euarchontoglires,4Q2CV@9989|Rodentia embryonic digit morphogenesis	--	XP_011246665.1 transmembrane protein 231 isoform X2 [Mus musculus]	PF10149.13|TM231|Transmembrane protein 231
ENSMUSG00000031950(Gabarapl2)	118.831861185565	-0.702329714865718	0.0221271274483787	0.0896346783912643	No	115	97	126	133	sp|P60522|GBRL2_RAT Gamma-aminobutyric acid receptor-associated protein-like 2 OS=Rattus norvegicus OX=10116 GN=Gabarapl2 PE=3 SV=1	GO:0008429 phosphatidylethanolamine binding molecular_function|GO:0031625 ubiquitin protein ligase binding molecular_function|GO:0000045 autophagosome assembly biological_process|GO:0000422 autophagy of mitochondrion biological_process|GO:0006995 cellular response to nitrogen starvation biological_process|GO:0016236 macroautophagy biological_process|GO:1901799 negative regulation of proteasomal protein catabolic process biological_process|GO:0070972 protein localization to endoplasmic reticulum biological_process|GO:0015031 protein transport biological_process|GO:0005776 autophagosome cellular_component|GO:0000421 autophagosome membrane cellular_component|GO:0005737 cytoplasm cellular_component|GO:0031410 cytoplasmic vesicle cellular_component|GO:0005829 cytosol cellular_component|GO:0005789 endoplasmic reticulum membrane cellular_component|GO:0005794 Golgi apparatus cellular_component|GO:0000139 Golgi membrane cellular_component	mmu:93739 K08341 GABA(A) receptor-associated protein mmu04068 FoxO signaling pathway|:::|mmu04136 Autophagy - other|:::|mmu04137 Mitophagy - animal|:::|mmu04140 Autophagy - animal|:::|mmu04621 NOD-like receptor signaling pathway|:::|mmu04727 GABAergic synapse	--	VFG043392(gb|YP_002343698)	A0A063BP02|PHI:10657|Uvatg8|1159556|Ustilaginoidea_virens|reduced_virulence	--	9305.ENSSHAP00000003413 KOG1654@1|root,KOG1654@2759|Eukaryota,3A1NV@33154|Opisthokonta,3BQ24@33208|Metazoa,3D6CN@33213|Bilateria,48DYA@7711|Chordata,49AV4@7742|Vertebrata,3JGQ4@40674|Mammalia,4K5B2@9263|Metatheria GABA(A) receptor-associated protein-like 2	--	XP_032743694.1 gamma-aminobutyric acid receptor-associated protein-like 2 [Rattus rattus]	PF02991.20|ATG8|Autophagy protein Atg8 ubiquitin like
ENSMUSG00000031948(Kars1)	25.7333803517983	-0.150398080875265	0.797877491735144	0.885431825323431	No	28	29	25	23	sp|Q99MN1|SYK_MOUSE Lysine--tRNA ligase OS=Mus musculus OX=10090 GN=Kars1 PE=1 SV=1	GO:0016597 amino acid binding molecular_function|GO:0003877 ATP adenylyltransferase activity molecular_function|GO:0005524 ATP binding molecular_function|GO:0042802 identical protein binding molecular_function|GO:0004824 lysine-tRNA ligase activity molecular_function|GO:0042803 protein homodimerization activity molecular_function|GO:0097110 scaffold protein binding molecular_function|GO:0000049 tRNA binding molecular_function|GO:0002276 basophil activation involved in immune response biological_process|GO:0015966 diadenosine tetraphosphate biosynthetic process biological_process|GO:0070371 ERK1 and ERK2 cascade biological_process|GO:0006430 lysyl-tRNA aminoacylation biological_process|GO:0045893 positive regulation of DNA-templated transcription biological_process|GO:0002863 positive regulation of inflammatory response to antigenic stimulus biological_process|GO:0043032 positive regulation of macrophage activation biological_process|GO:0010165 response to X-ray biological_process|GO:0017101 aminoacyl-tRNA synthetase multienzyme complex cellular_component|GO:0005737 cytoplasm cellular_component|GO:0005829 cytosol cellular_component|GO:0005615 extracellular space cellular_component|GO:0005739 mitochondrion cellular_component|GO:0005634 nucleus cellular_component|GO:0005886 plasma membrane cellular_component	mmu:85305 K04567 lysyl-tRNA synthetase, class II [EC:6.1.1.6] mmu00970 Aminoacyl-tRNA biosynthesis	--	VFG016207(gb|WP_011282458)	V6RRH2|PHI:1594|Gzob034|5518|Fusarium_graminearum|unaffected_pathogenicity	WP_053102831_1|COG1190|Lysyl-tRNA synthetase (class II)	10090.ENSMUSP00000126268 COG1190@1|root,KOG1885@2759|Eukaryota,38C95@33154|Opisthokonta,3BE5C@33208|Metazoa,3CTVI@33213|Bilateria,482S1@7711|Chordata,4951V@7742|Vertebrata,3J63W@40674|Mammalia,35KGJ@314146|Euarchontoglires,4PYRW@9989|Rodentia Catalyzes the specific attachment of an amino acid to its cognate tRNA in a 2 step reaction the amino acid (AA) is first activated by ATP to form AA-AMP and then transferred to the acceptor end of the tRNA. When secreted, acts as a signaling molecule that induces immune response through the activation of monocyte macrophages	--	KAH0501261.1 Lysine--tRNA ligase [Microtus ochrogaster]	PF00152.24|tRNA-synt_2|tRNA synthetases class II (D, K
ENSMUSG00000033430(Terf2ip)	2.59212166995178	-3.5044896707052	0.116071509415328	NA	No	1	0	7	2	sp|Q91VL8|TE2IP_MOUSE Telomeric repeat-binding factor 2-interacting protein 1 OS=Mus musculus OX=10090 GN=Terf2ip PE=1 SV=1	GO:0098505 G-rich strand telomeric DNA binding molecular_function|GO:0019902 phosphatase binding molecular_function|GO:0042162 telomeric DNA binding molecular_function|GO:0035556 intracellular signal transduction biological_process|GO:0048239 negative regulation of DNA recombination at telomere biological_process|GO:0001933 negative regulation of protein phosphorylation biological_process|GO:0032205 negative regulation of telomere maintenance biological_process|GO:0043123 positive regulation of canonical NF-kappaB signal transduction biological_process|GO:0051092 positive regulation of NF-kappaB transcription factor activity biological_process|GO:1901224 positive regulation of non-canonical NF-kappaB signal transduction biological_process|GO:0032206 positive regulation of telomere maintenance biological_process|GO:0070198 protein localization to chromosome, telomeric region biological_process|GO:0006355 regulation of DNA-templated transcription biological_process|GO:0010569 regulation of double-strand break repair via homologous recombination biological_process|GO:0032204 regulation of telomere maintenance biological_process|GO:0016233 telomere capping biological_process|GO:0000723 telomere maintenance biological_process|GO:0010833 telomere maintenance via telomere lengthening biological_process|GO:0000781 chromosome, telomeric region cellular_component|GO:0005737 cytoplasm cellular_component|GO:0001673 male germ cell nucleus cellular_component|GO:0016604 nuclear body cellular_component|GO:0000783 nuclear telomere cap complex cellular_component|GO:0005654 nucleoplasm cellular_component|GO:0005634 nucleus cellular_component|GO:0070187 shelterin complex cellular_component	mmu:229279 K12741 heterogeneous nuclear ribonucleoprotein A1/A3 mmu03040 Spliceosome|:::|mmu05014 Amyotrophic lateral sclerosis	--	VFG010928(gb|WP_041936401)	A0QLI5|PHI:9247|Mav_4644|1764|Mycobacterium_avium|reduced_virulence	--	10090.ENSMUSP00000052170 29GR9@1|root,2RPXS@2759|Eukaryota,39T2N@33154|Opisthokonta,3BMVH@33208|Metazoa,3D3ND@33213|Bilateria,48C51@7711|Chordata,48YPA@7742|Vertebrata,3J4E8@40674|Mammalia,35NTZ@314146|Euarchontoglires,4PZ7K@9989|Rodentia regulation of DNA recombination at telomere	--	BAC35562.1 unnamed protein product [Mus musculus]	PF08914.15|Myb_DNA-bind_2|Rap1 Myb domain
ENSMUSG00000092086(Gm6793)	180.861440316793	0.353165457086875	0.179769836111358	0.367210775058901	No	215	258	149	133	sp|Q6URK4|ROA3_RAT Heterogeneous nuclear ribonucleoprotein A3 OS=Rattus norvegicus OX=10116 GN=Hnrnpa3 PE=1 SV=1	GO:0003730 mRNA 3'-UTR binding molecular_function|GO:0003729 mRNA binding molecular_function|GO:0051033 RNA transmembrane transporter activity molecular_function|GO:0000398 mRNA splicing, via spliceosome biological_process|GO:0051028 mRNA transport biological_process|GO:0071013 catalytic step 2 spliceosome cellular_component|GO:0098978 glutamatergic synapse cellular_component|GO:1990124 messenger ribonucleoprotein complex cellular_component|GO:0005634 nucleus cellular_component|GO:0098794 postsynapse cellular_component|GO:0014069 postsynaptic density cellular_component|GO:0035770 ribonucleoprotein granule cellular_component	mmu:229279 K12741 heterogeneous nuclear ribonucleoprotein A1/A3 mmu03040 Spliceosome|:::|mmu05014 Amyotrophic lateral sclerosis	--	VFG040447(gb|WP_011476845)	Q4WK03|PHI:2544|Pab1|746128|Aspergillus_fumigatus|lethal	WP_069961212_1|COG0724|RNA recognition motif (RRM) domain	10090.ENSMUSP00000128163 KOG0118@1|root,KOG0118@2759|Eukaryota,39ST6@33154|Opisthokonta,3BA81@33208|Metazoa,3CRMB@33213|Bilateria,485HG@7711|Chordata,48V1Y@7742|Vertebrata,3JIYX@40674|Mammalia RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	--	AAI57905.1 EG627828 protein [Mus musculus]	PF00076.26|RRM_1|RNA recognition motif
